created_at,original_tweet,tweet
Fri Feb 04 00:03:54 +0000 2022,"AKU TIM PTM 😤‼️
(-) PJJ : ga produktif, sering ngantuk (mana kalo ngantuk ada backup-an kasur 👎), ga ada dorongan buat belajar krna mikirnya “ah yaudah nnti aja toh gabakal ditanya sma guru”, ga ada basreng or all abt micin lainnya di rumah ANDDDD i cant meet w my friends 🙄 https://t.co/7VBhW4CLGV",aku tim ptm pjj produktif sering ngantuk kalau ngantuk ada backup kasur ada dorongan buat belajar karena mikirnya ah yaudah nanti aja gabakal ditanya sama guru ada basreng micin lainnya rumah cant meet friend
Fri Feb 04 00:03:46 +0000 2022,"@Yyaoca_ IYAA BENERRRR, pdhl udh terbiasa ptm",iyaa bener sudah terbiasa ptm
Fri Feb 04 00:03:29 +0000 2022,"@xezens @subschfess iya emg agak ribet. tp drpd sama skali ga ptm, cape juga pjj trus ga ada interaksi dgn guru. mau chat guru pun kek segan bgt, itu pun bukannya lngsng direspon. klo ptm gitu kan enak lngsng direspon :"")",iya emg agak ribet sama sekali ga ptm cape pjj ada interaksi guru mau chat guru kayak segan banget bukannya langsung direspon kalau ptm enak langsung direspon
Fri Feb 04 00:03:11 +0000 2022,"@treatstars Ini gimananya lebih ke konteks ptm pjj kali ya
Aku lagi libur semester sekarang mah
Semester genap nanti sama kayak sebelumnya, offline buat yang mau ajaa, aku blom mau jadi masih di rumahh 😂",lebih konteks ptm pjj aku lagi libur semester sekarang mah semester genap nanti sama kayak sebelumnya offline buat mau ajaa aku belum mau jadi rumah
Fri Feb 04 00:02:48 +0000 2022,"RT @l0eydust: @schfess @netacakep org"" kok pada demen pjj dah wkwkwkw, iya gue tau emg situasi nya ga memungkinkan bgt buat ptm, tapi ya ka…",demen pjj dah wkwk iya gue tau emg situasi ga memungkinkan banget buat ptm
Fri Feb 04 00:02:36 +0000 2022,"@Brandenburg__ Wkwk aku pribadi lebih prefer ke PTM Krn bisa lebih produktif
Takut bgt klo PJJ lgie",wkwk aku pribadi lebih prefer ptm karena lebih produktif takut banget kalau pjj lagi
Fri Feb 04 00:01:46 +0000 2022,PTM BIKIN MAKIN GA TENANG HIDUP,ptm makin tenang hidup
Fri Feb 04 00:01:37 +0000 2022,@cloudvanguard1 @rhezas8 @E_Pramono @nynov @CNNIndonesia Diatas ptm tetap hrs jalan krn aturannya level 2 ....... Jd surat diknas tdk mengatur sekolah boleh pjj.... Klu mau masuk hrs antigen..... Akal2an pengusaha,pramono ptm tetap jalan karena aturannya level jadi surat diknas tidak mengatur sekolah boleh pjj kalau mau masuk antigen akal pengusaha
Fri Feb 04 00:01:16 +0000 2022,"@kthllcyv huhuu enak nyaa, aku terakhir ptm kmrin😔",huhu enak aku ptm kemarin
Fri Feb 04 00:01:06 +0000 2022,@schfess tapi udh nyaman sama ptm :( cuma kalo masuk buat cari penyakit buat apa?,sudah nyaman sama ptm cuma kalau masuk buat cari penyakit buat
Fri Feb 04 00:00:53 +0000 2022,"iy anjing ngeselin bgt pas ptm bukannya blg makasih udh gw bagi ilmu gw eh malah digituin, gw gigit lo https://t.co/SMV7tC3ElL",iya anjing ngeselin banget ptm bukannya makasih sudah gue bagi ilmu gue eh malah digituin gue gigit
Fri Feb 04 00:00:34 +0000 2022,"RT @bisnis_h: @CNNIndonesia Keliatannya opung ingin lihat pada jatuh sakit itu kan jadi proyek lagi, tp gak mau PTM stop, hanya berkurang d…",keliatannya opung lihat jatuh sakit jadi proyek lagi gak mau ptm stop berkurang
Thu Feb 03 23:59:04 +0000 2022,suka ptm tapi kl ulangannya pjj aja bisa ga,suka ptm kalau ulangannya pjj aja
Thu Feb 03 23:59:00 +0000 2022,sekolah ku udah ptm 50% lagiii😔,sekolah sudah ptm lagi
Thu Feb 03 23:58:55 +0000 2022,gue seneng ptm mau nagih duit 😆,gue seneng ptm mau nagih duit
Thu Feb 03 23:58:40 +0000 2022,asli gua benci bgt ptm 50% anjinggg,asli gua benci banget ptm anjing
Thu Feb 03 23:58:11 +0000 2022,"@kanirarastra @cerevbrum @schfess mjb, dari temenku yang kalo gasalah ayahnya kerja di dinas pendidikan katanya hari ini ada rapat buat bahas ptm/pjj",dari temenku kalau gasalah kerja dinas pendidikan katanya ada rapat buat bahas ptm pjj
Thu Feb 03 23:57:29 +0000 2022,@pevjabatt wahh semangatt yg masih ptm!! jangan lupa prokes yaa,wah semangat ptm jangan lupa prokes yaa
Thu Feb 03 23:57:18 +0000 2022,"@jaeyongcib Gaenakk, maunya ptm :((",gaenak maunya ptm
Thu Feb 03 23:57:09 +0000 2022,ALHAMDULILLAH SENIN JADI PTM😎😎😎😎😎😎😎😎😎😎😎😎😎,alhamdulillah jadi ptm
Thu Feb 03 23:57:02 +0000 2022,"Padahal Presiden sudah minta PTM dievaluasi.. 
Presiden lho yang minta, PRESIDEN!!!! https://t.co/CSRyEsdKnd",presiden sudah minta ptm dievaluasi presiden lho minta presiden
Thu Feb 03 23:56:59 +0000 2022,"Gue setuju ptm full, soalnya seru. Tapi karena keadaan lagi gak memungkinkan, yaudah 50%

PJJ MENYIKSA BANGET YA ANJIR BUAT ANAK SMK. TAR GUE LULUS NGANG NGONG NGANG NGONG 🤗🤗🤗🤗🤗🤗🤗🤗🤗 https://t.co/IVtGNNaFxd",gue setuju ptm full soalnya seru karena keadaan lagi gak memungkinkan yaudah pjj menyiksa banget anjir buat anak smk bentar gue lulus ngang ngong ngang ngong
Thu Feb 03 23:56:21 +0000 2022,"@schfess Sukoharjo. tp kmrn kelas sebelah smuanya tes swab krn ada 1 yg +c19. Ini nunggu dlu kalo hasilnya negatif smua bakal lanjut ptm, kalo ada yg + lagi pjj 2 minggu", kemarin kelas sebelah semuanya tes swab karena ada nunggu kalau hasilnya negatif semua bakal lanjut ptm kalau ada lagi pjj
Thu Feb 03 23:55:43 +0000 2022,"@KangSerox @E_Pramono @nynov @CNNIndonesia Tujuannya kan emang gitu, biar terpaksa pada PCR, krn omicron ini susah ketangkap antigen. 
Kalo dr awal ada option PJJ dan PTM, mungkin bisnis ga akan selancar ini. 
Belom lagi kaum anti masker, mereka kayaknya yg paling untung kalo penyebaran masive.",tujuannya emang biar terpaksa pcr karena omicron susah tangkap antigen kalau dari awal ada option pjj ptm mungkin bisnis ga selancar belom lagi kaum anti masker kayaknya paling untung kalau penyebaran masif
Thu Feb 03 23:55:17 +0000 2022,KEREN DEH KALO DIPIKIR² WAKTU PTM TUH JAM SET 6 UDH MANDI,keren deh kalau dipikir ptm jam set sudah mandi
Thu Feb 03 23:55:15 +0000 2022,"AAAAAA GUE BARU BANGUN, AKDHDHSKS BOLOS PTM ANJRITT",aaaaaa gue bangun bolos ptm anjir
Thu Feb 03 23:55:14 +0000 2022,klo ptm udh gue tampol buku,kalau ptm sudah gue tampol buku
Thu Feb 03 23:55:04 +0000 2022,"@schfess Wonogiri nder, masih ptm. tapi yang di kota malah pjj, ada yang kena soalnya. Doainn di tempatku biar gak kena PJJ 😭",nder ptm kota malah pjj ada kena soalnya doain tempatku biar gak kena pjj
Thu Feb 03 23:54:40 +0000 2022,@kiabercerita GUE IRI BGT SM YG MASIH PTM ANJG,gue iri banget sama ptm anjing
Thu Feb 03 23:54:39 +0000 2022,"@sadgittagirlz pdhl udh nyaman bgt ptm :(( semoga aj pjj ini bnr cuma 2 minggu, rada trauma soalnya sama kata ""2 minggu""",sudah nyaman banget ptm semoga aja pjj benar cuma rada trauma soalnya sama kata
Thu Feb 03 23:54:32 +0000 2022,"RT @fadlizon: Ini aneh. Harusnya ketika Covid 19 sdg tinggi ya PTM dihentikan sementara. Kalau sdh landai, PTM bisa dilanjutkan. Siapa yg b…",aneh ketika covid sedang tinggi ptm dihentikan sementara kalau sudah landai ptm dilanjutkan
Thu Feb 03 23:54:09 +0000 2022,"kalau PTM?
waktu ketemunya lebih lama
interaksinya lebih besar
kok kok kok https://t.co/zUwnqEugBT",kalau ptm ketemunya lebih lama interaksinya lebih besar
Thu Feb 03 23:53:33 +0000 2022,Gamau PTM 😭,gamau ptm
Thu Feb 03 23:53:26 +0000 2022,"@PJW3404_ pjj mulai dari kemarin tapi cuma sampe tanggal 9, tanggal 10 udah mulai ptm lagi",pjj mulai dari kemarin cuma sampai tanggal tanggal sudah mulai ptm lagi
Thu Feb 03 23:52:47 +0000 2022,"@tyuniverse__ huhuhu samaa, serentak deh ini di pjj in pdhl baru 3 minggu ptm:((",huhu sama serentak deh pjj ptm
Thu Feb 03 23:52:44 +0000 2022,kalian skrg pjj/ptm??,kalian sekarang pjj ptm
Thu Feb 03 23:52:32 +0000 2022,"Bismillah kasian anak 
Sekolah baru aja ptm sekarang pjj lagi",bismillah kasian anak sekolah aja ptm sekarang pjj lagi
Thu Feb 03 23:52:29 +0000 2022,"@schfess ptm 50%, jogja",ptm jogja
Thu Feb 03 23:52:16 +0000 2022,@imurfuturepilot wiiih mantap muff aku jadi pengen lari lagi tapi kehalang sama ptm mulu jadi suka gak sempet😭,wah mantap muff aku jadi pengen lari lagi kehalang sama ptm mulu jadi suka gak sempat
Thu Feb 03 23:52:15 +0000 2022,"@lita7lof iyasih kek maba, kan baru ptm ntr minggu depan 😭😭 ooh kirain diatas aku ekekeke",iya kayak mahasiswa baru ptm bentar oh kirain diatas aku wkwk
Thu Feb 03 23:51:50 +0000 2022,"Cape banget, baru aja mulai PTM beberapa bulan eh sekarang udah daring aja lagi. Gue ga mau woi kehilangan masa SMA gue dengan kenolepan",cape banget aja mulai ptm beberapa eh sekarang sudah daring aja lagi gue mau woi kehilangan masa sma gue kenolepan
Thu Feb 03 23:51:32 +0000 2022,"@everyone_ggyu ptm, kalau di jelasin langsung masuk ke otak",ptm kalau jelasin langsung masuk otak
Thu Feb 03 23:50:59 +0000 2022,"Vaksin sudah 100% lebih, PTM mau disetop. Gak ada guna. Percum tak bergun. https://t.co/XEPDjLjvHt",vaksin sudah lebih ptm mau distop gak ada guna percuma tak berguna
Thu Feb 03 23:50:35 +0000 2022,@wordmtchaa Semoga bisa ptm lagiii secepatnya yaaa,semoga ptm lagi secepatnya yaa
Thu Feb 03 23:50:19 +0000 2022,"@detikcom Halah, giliran nt di kasih PTM 100%,  lalu ada yg KOMPLAIN, nyalain LG pusat. Dasar buzzer DKI",halah giliran kasih ptm ada komplain nyalain lagi pusat dasar buzzer dki
Thu Feb 03 23:50:09 +0000 2022,aku belom nyobain ptm full pdhal :(,aku belom nyobain ptm full
Thu Feb 03 23:50:02 +0000 2022,"@sadgittagirlz u too! 
udh pjj lgi aaaa pdhl udh seneng ptm😔",sudah pjj lagi aaaa sudah seneng ptm
Thu Feb 03 23:49:43 +0000 2022,"sekolah gue ptm 100 persen ceritanya, tp yg pjj segini dari 30🤌🏻🤌🏻🤌🏻 https://t.co/HV3CmIMVFz",sekolah gue ptm persen ceritanya pjj segini dari
Thu Feb 03 23:49:12 +0000 2022,"@subschfess tim ptm, tapi untuk sekarang pjj aja lah daripada makin parah",tim ptm sekarang pjj aja makin parah
Thu Feb 03 23:48:13 +0000 2022,anjir ptm 50%???????,anjir ptm
Thu Feb 03 23:47:22 +0000 2022,@convomf hrsny ptm tp batal anjir jd daring,ptm batal anjir jadi daring
Thu Feb 03 23:47:02 +0000 2022,"@schfess setuju, daripada nanti makin parah dan makin gak bisa ptm full lagi",setuju nanti makin parah makin gak ptm full lagi
Thu Feb 03 23:46:06 +0000 2022,@eojnlee ptm nya sampe tgl 19? Yahhhh gamau daring lagi gasi☹️,ptm sampai tanggal gamau daring lagi gasi
Thu Feb 03 23:45:54 +0000 2022,"@convomf ptm, karena ulangan jadi bentar aja",ptm karena ulangan jadi bentar aja
Thu Feb 03 23:44:48 +0000 2022,@ajunkyubwa mending ptm ga sie,mending ptm sie
Thu Feb 03 23:44:47 +0000 2022,Daring/ptm?,daring ptm
Thu Feb 03 23:44:06 +0000 2022,"Akhirnya bisa nungguin bias w pulang wamil 😔
Kemaren"" ga inget udh D brapa gegara PTM jdi sibukkk",akhirnya nunggu pulang wamil kemarin inget sudah gegara ptm jdi sibuk
Thu Feb 03 23:43:52 +0000 2022,gapapa lah ya daring 100% yang penting jgn 50% ptm 50% pjj lagi,daring penting jangan ptm pjj lagi
Thu Feb 03 23:43:50 +0000 2022,"@CNNIndonesia Kalo penyebaran ga masive kan yg PCR sepi. 
Kalau dr awal Hybrid, ganjil genap, sekolah ga terlalu padat, penyebaran ga masive, mungkin PTM masih bisa jalan aman sampai skrg. Tp kan tujuan utamanya bukan itu.",kalau penyebaran ga masive pcr sepi kalau dari awal hybrid ganjil genap sekolah terlalu padat penyebaran masif mungkin ptm jalan aman sampai sekarang tujuan utamanya bukan
Thu Feb 03 23:43:26 +0000 2022,@jekeylins GW MASIH PTM YA ALLAH AMIT AMIT PJJ LAGI DAH,gue ptm allah amit amit pjj lagi dah
Thu Feb 03 23:42:25 +0000 2022,"banyak yg izin g ptm, kalo kaya gitu mending gue juga:)) masih bisa lanjut bobo",banyak izin ptm kalau kaya mending gue lanjut bobo
Thu Feb 03 23:42:23 +0000 2022,Kalian ptm atau pjj? W PJJ LAGI NGENTOTTT SEBELLL,kalian ptm pjj pjj lagi ngentot sebel
Thu Feb 03 23:42:21 +0000 2022,"Udah senang PTM 100%
Eh malah kembali online 😅😅😅 https://t.co/0vopkgDtb4",sudah senang ptm eh malah kembali online
Thu Feb 03 23:41:58 +0000 2022,"skrg pjj, tp maunya ptm https://t.co/z1mXCf1FmR",sekarang pjj maunya ptm
Thu Feb 03 23:41:31 +0000 2022,"Jujur enakan ptm, materi gampang banget masuk otak, tapi ga enaknya klo ngerjain tugas pasti gurunya keliling, jujur males sama guru yg keliling🙃😑",jujur enakan ptm materi gampang banget masuk otak enaknya kalau ngerjain tugas pasti gurunya keliling jujur males sama guru keliling
Thu Feb 03 23:40:35 +0000 2022,PTM anak sekolah di tindakan lagi gegara covid.. Entah mengapa nggak ada antisipasi dari awal di pihak sekolah atau dinas..,ptm anak sekolah tindakan lagi gegara covid entah mengapa nggak ada antisipasi dari awal pihak sekolah dinas
Thu Feb 03 23:38:43 +0000 2022,SchApp! Dom serang banten pjj ga? ih sklhku ptm 25% jd 9 org masuk gt terus ada sesi pagi sm siang tapi banyak yg ga masuk soalnya pada takut sama omic**n terus ada yg kena jugaa😸🥲 klo kaya gini mending daringin lg gasih?,dom serang banten pjj ihh sekolah ptm jadi masuk ada sesi pagi sama banyak masuk soalnya takut sama omicron ada kena kalau kaya mending daring lagi gasi
Thu Feb 03 23:38:25 +0000 2022,"Pagi ini buka grup ada info kasus covid meningkat di daerah cinunuk sama cimekar
Wakasek kurikulum: jadwal akan berubah, kita bakal blended learning, yang utamanya online
Yang tadinya 100% udah PTM eh sekarang begini lagi
Seneeeng banget wkwkwkw",pagi buka grup ada info kasus covid meningkat daerah sama  kurikulum jadwal berubah bakal blended learning utamanya online sudah ptm eh sekarang begini lagi seneng banget wkwk
Thu Feb 03 23:37:38 +0000 2022,"@9yu_acousthic ptm juga hrsnya, tapi hari ini gk berangkat soalnya lgi sakit",acousthic ptm gak berangkat soalnya lagi sakit
Thu Feb 03 23:37:28 +0000 2022,"Dan sampai sekarang belum ada revisi kebijakan PTM dari kampus.

Mantap emang, mungkin nunggu jatim kenaikan kasus kayak jakarta / ada yang positif di kampus waktu kuliah baru direvisi 👍 https://t.co/SjpWc1Z1PM",sampai sekarang belum ada revisi kebijakan ptm dari kampus mantap emang mungkin nunggu jatim kenaikan kasus kayak jakarta ada positif kampus kuliah direvisi
Thu Feb 03 23:37:23 +0000 2022,@Vick4_pikachu Gamau pjj pls...udh enak PTM,gamau pjj pls sudah enak ptm
Thu Feb 03 23:37:17 +0000 2022,"@kwrja seneng karena pel hr ini ngeselin
sedih grgr gue udh nyialin semaleman buat ptm ternyata batal",seneng karena pel ngeselin sedih gegara gue sudah nyalin semaleman buat ptm ternyata batal
Thu Feb 03 23:35:21 +0000 2022,kangen ptm,kangen ptm
Thu Feb 03 23:33:23 +0000 2022,"@schfess semoga sekolah gweh ttp ptm, walaupun cuma 50%. udah seneng koq😔",semoga sekolah gue tetap ptm walaupun cuma sudah seneng
Thu Feb 03 23:33:15 +0000 2022,"gue benci banget daring demi allah, lu liattt skrng gue baru bangunn anjir males mandi kaya ga smgt sekolahhh, ayolahhh woi gue mau ptm😭😭😭",gue benci banget daring allah liat sekarang gue bangunn anjir males mandi kaya semangat sekolahh ayolah woi gue mau ptm
Thu Feb 03 23:31:13 +0000 2022,"BARU JUGA BILANG SENANG PTM PADAHAL YANG LAUN UDAH PJJ LAGI, TETIBA SEKOLAH AKU DIUMUMIN PJJ MANA TENGAH MALEM AAAAAAA",senang ptm lain sudah pjj lagi tiba sekolah aku diumumin pjj tengah malem aaaaaaa
Thu Feb 03 23:31:01 +0000 2022,"OOOOOOH MULAI SEKARANG PTM NYA TERBATAS, BELAJARNYA CUMA 25 MENIT",oh mulai sekarang ptm terbatas belajarnya cuma menit
Thu Feb 03 23:30:41 +0000 2022,PTM LAH GILA LO https://t.co/ViDrVtSjKu,ptm gila
Thu Feb 03 23:30:31 +0000 2022,"@heragvrl wkwkwk ktnya kabupaten tuh ttp msk ptm gtu ga ada online gatau jg yaa, kita kan msk kabupaten tangerang klo buat kota udh pd online",wkwk katanya kabupaten tetap masuk ptm ada online gatau yaa masuk kabupaten tangerang kalau buat kota sudah online
Thu Feb 03 23:30:01 +0000 2022,gue ga jadi ptm dong😭,gue jadi ptm dong
Thu Feb 03 23:30:00 +0000 2022,"ptm tugas klp numpuk, pjj tugas rumah yang numpuk 😩🙏",ptm tugas kelompok numpuk pjj tugas rumah numpuk
Thu Feb 03 23:29:51 +0000 2022,"@beeabiw betul, enakan ptm",betul enakan ptm
Thu Feb 03 23:29:44 +0000 2022,"@loveinglty Sebenernya sih enak ptm, lebih ngerti materi cuman ptm nggak ada istirahat, capek",sebenernya enak ptm lebih ngerti materi cuma ptm nggak ada istirahat capek
Thu Feb 03 23:28:34 +0000 2022,"pagi pagi gini gue udah sintink gara-gara tugas 😰
HARI INI G PTM TAPI DARING ISH 😭😭😭😭😖😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭",pagi pagi gue sudah sinting gegara tugas ptm daring ish
Thu Feb 03 23:28:07 +0000 2022,ANJING MAU PTM LAGI,anjing mau ptm lagi
Thu Feb 03 23:27:41 +0000 2022,RT @abcdefstdy: @schfess sekolah gw belum njir gw lagi nungguin pjj lagi soalnya cape bgt ptm,sekolah gue belum njir gue lagi nungguin pjj lagi soalnya cape banget ptm
Thu Feb 03 23:26:31 +0000 2022,"@schfess PTM untuk kelas 6, 9, 12 aja plis saya butuh interaksi sama temen kalau kesusahan",ptm kelas aja plis saya butuh interaksi sama temen kalau kesusahan
Thu Feb 03 23:26:19 +0000 2022,@fadlizon Membingungkan. Satu sisi gembar gembor Covid meningkat lagi. Disisi lain bersikukuh tetap PTM. Maunya apa boss?,membingungkan sisi gembar gembor covid meningkat lagi disisi lain bersikukuh tetap ptm maunya boss
Thu Feb 03 23:25:54 +0000 2022,"@vrilliu__ jelas ptm, pjj makin males akunya:(",jelas ptm pjj makin males aku
Thu Feb 03 23:25:09 +0000 2022,"@gulayamanis yg lain ptm kita ptmt, yg lain ptmt kita pjj",lain ptm ptmt lain ptmt pjj
Thu Feb 03 23:25:06 +0000 2022,"@puwpies pjj, males ptm kebagian sesi sore mulu",pjj males ptm kebagian sesi sore mulu
Thu Feb 03 23:24:36 +0000 2022,"kasian bgt jdi gue!! PTM full gk ktmu ayang, PTM pke sesi jga gk ktmu ayang pdhl 1 sesi, skr malah PJJ!! untuk ayang, KENAPA DOYAN BANGET DIEM DIKELAS SIH? HAH?!! apa gk cape duduk terus? GATAU KALO AKU KANGEN?! mna dia adkel lgi, bntr lagi gue lulus woy!!!",kasian banget jadi gue ptm full ketemu sayang ptm pakai sesi ketemu sayang sesi sekarang malah pjj sayang doyan banget diem dikelas hah cape duduk gatau kalau aku kangen lagi bentar lagi gue lulus woy
Thu Feb 03 23:24:03 +0000 2022,yg gaenak pas ptm adalah harus mandi pagi-pagi alias dingin gakuaaaat mau tidur aja,gaenak ptm adalah mandi pagi pagi alias dingin gakuat mau tidur aja
Thu Feb 03 23:22:57 +0000 2022,maaf aku ga on hehe soalnya abis ptm tuh capeee banget jujur jadinya aku males on dimana-mana,maaf aku soalnya abis ptm cape banget jujur jadinya aku males
Thu Feb 03 23:21:53 +0000 2022,"@loveinglty iyaaa, sekolah ak udh dpt surat. PTM nya ditutup smpe keadaan normal😭",iya sekolah aku sudah dpt surat ptm ditutup sampai keadaan normal
Thu Feb 03 23:21:51 +0000 2022,"Ptm tetap jalan terus, sd smp sma kuliah.
Agar ekonomi berputar. Jangan ketakutan covid. 
Cukup pakai masker lah https://t.co/m8DSOyie9h",ptm tetap jalan sd smp sma kuliah agar ekonomi berputar jangan ketakutan covid cukup pakai masker
Thu Feb 03 23:21:05 +0000 2022,@ayangeren 😭😭 gue kemaren udah ptm skrg malah pjj,gue kemarin sudah ptm sekarang malah pjj
Thu Feb 03 23:20:51 +0000 2022,"RT @DokterAri: Setuju PTM ditunda sampai 1 bulan ke depan,penularan memang bisa terjadi saat disekolah,ini terjadi pada kerabat kami,anakny…",setuju ptm ditunda sampai penularan memang terjadi disekolah terjadi kerabat anaknya
Thu Feb 03 23:20:27 +0000 2022,"@onthesbrew Ooh.. gatau bang, gak diceritain 😂 intermezzo lagi bahas sekolahannya yg diciduk media gegara PTM.",ooh gatau bang gak diceritain intermezzo lagi bahas sekolahannya diciduk media gegara ptm
Thu Feb 03 23:20:20 +0000 2022,"@subschfess klo dibilang cape ptm iyaa si cape. tp kita ngertiii gt materi yg disampein. klo pjj rebahan gajelas, karena cm dikasi materi doang gadijelasin ujung2 scroll tiktok, twt, maen game. jd kek lebih ga efektif gt waktunya",kalau dibilang cape ptm iyaa cape ngerti materi disampaikan kalau pjj rebahan gajelas karena cuma dikasi materi doang dijelasin ujung scroll tiktok main game jadi kayak lebih efektif waktunya
