id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author
1.49E+18,Thu Feb 03 23:22:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",skul gue doang kayaknya yg masih kekeuh ptm hadehhhh,rutinitas remaja jompo enak ptm full eh bahkan pjj lagi eh gue udah kelas yaaa jangan pjj lagi,in,0,0,hoonhoonie08
1.49E+18,Thu Feb 03 23:21:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@naceuzz Padahal udh enak PTM....,ptm males bgtt ujan deras,in,0,0,yameyys
1.49E+18,Thu Feb 03 23:21:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Males ptm huwee, gw sendirian di depan lab karena blom ada yg dateng😭",ptm seru tai,in,0,0,urdedes
1.49E+18,Thu Feb 03 23:21:05 +0000 2022,"<a href=""https://twitter.com/munconvo"" rel=""nofollow"">Hey, ayo minum air putih dulu😤</a>",kembali ke rutinitas menjadi remaja jompo. baru enak² sebulan ptm full eh malah pjj lagi. EH GUE UDH KELAS 12 YAAA JANGAN PJJ LAGI DONG 😭😭😭,aku tinggal kabupaten kasus c word udah sekolahku guru guru muridnya lalai prokes pakai masker dikit banget udah ptm full aku harus cemas banget,in,3,0,convomf
1.49E+18,Thu Feb 03 23:20:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hari ini ptm males bgtt ujan deras,ptm wilayahnya menkes bicara ptm menteri asu ahli urusan manusia tersuper republik demi allah swt perlu percaya omongan titik,in,23,0,Inibaruakun12
1.49E+18,Thu Feb 03 23:20:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ptm 25% apa seru nya tai,jnckkkk gue nyampe sekolah udah disuruh pulang gara ptm,in,0,0,Jrintar0u
1.49E+18,Thu Feb 03 23:20:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aku tinggal di kabupaten dan di sini kasus c word udah mulai naik, tp di sekolahku guru-guru sama muridnya lalai sama prokes. yang pakai masker dikit bgt, mana udah ptm full. aku hrs gimana ya? cemas banget rasanya 💙",ada perubahan ptm lagi jadwal belum ada jum at pjj ptm lagi ganjil genap,in,0,0,0721NEO
1.49E+18,Thu Feb 03 23:20:18 +0000 2022,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">GUIS</a>","@CNNIndonesia PTM itu wilayahnya MenKes...... lah kok bapak itu yg bicara PTM.....
Bpk itu Menteri ASU ( Ahli Semua Urusan )...
Sepertinya manusia itu yg tersuper di Republik ini....Demi ALLAH SWT Tidak perlu percaya dengan Omongan bpk itu titik",guis bekal sekolah adek ptm untung besok libur gaperlu bikin bekal hehehehehe,in,28,0,FOOD_FESS
1.49E+18,Thu Feb 03 23:19:57 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JNCKKKK GW BARU NYAMPE SEKOLAH UDH DISURUH PULANG GARA"" GA JADI PTM",gue sibuk sekul ptm bikin capekk ishh,in,0,0,feepiiie
1.49E+18,Thu Feb 03 23:19:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Najaejun__ engga, ini karena ada perubahan. ptm nya jadi 50% lagi, terus jadwal baru belum ada, makanya jum'at pjj dulu, senin ptm 50% lagi, ganjil genap😞😞",hsgahw kakkk kemarin malam tuh yah aku pegel banget gamau tidur gituu kaya ngantuk gitu paginya aku ptm habjs nge twit aku bobooo,in,0,0,youngtaeschicc
1.49E+18,Thu Feb 03 23:19:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Guis bekal sekolah buat adek yg ptm hari ini~ untung besok libur jadi gaperlu bikin bekal hehehehehe https://t.co/YFJWpnlINQ,aaaaa sedih banget udah nyaman ptm,in,0,0,mmetawinc
1.49E+18,Thu Feb 03 23:18:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@blberriee gue sibuk sekul nih, PTM BIKIN CAPEKK ISHH😩",ptm gue sesi sesian ketar ketir sesi cc gue,in,1,0,bbuniestys
1.49E+18,Thu Feb 03 23:18:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@hamtchajin HSGAHW KAKKK KEMAREN MALEM TUH YAH aku pegel bgt tapi gamau tidur gituu. Kaya ga ngantuk gitu. Padahal paginya aku ptm😭 tapi habjs nge twit itu aku bobooo,fifty siptm enk ghibah jajanpjj enk karna ush bangun subuh,in,0,0,edwardkwoon
1.49E+18,Thu Feb 03 23:18:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@skywrxv AAAAA SEDIH BGT UDH NYAMAN PTM😭,ptm walau capek materi alhamdulilah masuk,in,0,0,rtdllv
1.49E+18,Thu Feb 03 23:17:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ptm gue 50% kembali ke sesi sesian, ketar ketir ga se sesi ama cc gue 😭😭",pandemi namanya ptm mahasiswa dateng kampus walau maaf agak salty emang gini konsekuensinya emang namanya perjuangan dari tau,in,0,0,4marlia
1.49E+18,Thu Feb 03 23:17:22 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@vrilliu__ Fifty"" si😭
Ptm enk bisa ghibah+dpt jajan
Pjj enk karna g ush bangun subuh""",aku ptm udah dari daring lagi hampir bali serentakmengecewakan murid sja,in,0,0,naaliind
1.49E+18,Thu Feb 03 23:15:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@vrilliu__ ptm, walaupun capek tp materi alhamdulilah masuk 😭",udah ptm dibolehin,in,0,0,fayzaaaaz
1.49E+18,Thu Feb 03 23:15:20 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@collegemenfess Sebelum pandemi yang namanya PTM juga mahasiswa dateng ke kampus walaupun itu jauh. Maaf ya agak salty tapi ya emang gini konsekuensinya. Dan emang ini yg namanya perjuangan. Dari sini tau kan?,ptm gadibuat sefleksibel mungkin aja zaman udah bergesar gamau harus adapt cepat begituuu kalau daring sementara gamengubah prinsip bahwasannyya pendidikan harus dilaksanakan belum siap daring wil lagi tinggi,in,3,0,olisusap
1.49E+18,Thu Feb 03 23:14:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@yessgurl_ AKU PTM UDH DARI LAMA TPI MULAI HARI INI DARING LAGI, HAMPIR SELURUH BALI SERENTAK
MENGECEWAKAN MURID SJA😞",bener malam aku bobo jam okeee jangan pagi aku msih ptm semangat kakak kury,in,0,0,rottenpals
1.49E+18,Thu Feb 03 23:13:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sleepyfumii udah ptm bagi yang dibolehin,ptm males banget,in,0,0,ngdiisska
1.49E+18,Thu Feb 03 23:13:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PTM itu kenapa gadibuat sefleksibel mungkin aja, zaman udh mulai bergesar jadi mau gamau harus adapt dengan cepat begituuu. Toh klo jadi daring sementara gamengubah prinsip bahwasannyya pendidikan harus dilaksanakan scr langsung krn kita blm siap scr daring, khusus wil lgi tinggi https://t.co/KP2dxSELfc",ptm belajar rumah kalau belajar dirumah kaya libur,in,0,0,yawnzznsr
1.49E+18,Thu Feb 03 23:13:18 +0000 2022,"<a href=""https://twitter.com/collegemenfess"" rel=""nofollow"">Pakai masker! Stay safe! -Bot-</a>","@gongtcng BENER tiap malem aku bobo 12 jam 👍👍 okeee TAPI JANGAN PAGI AKU MSIH PTM, SEMANGAT YA KAKA KURY  ♡__♡",aku pengen ptm daerahku kampus nerapin sistem zonasi aku harus nekat iku ptm terimakasih,in,0,0,collegemenfess
1.49E+18,Thu Feb 03 23:13:02 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf ptm, males banget",ptm sesinya pakai ganjil genap biar kalau praktek sekelompok doi xixixixixi,in,0,0,lestrangella
1.49E+18,Thu Feb 03 23:12:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1 minggu ptm, 1 minggu belajar di rumah. tp kl belajar dirumah rasanya kaya libur 😶",sekolah pjj ptm,in,0,0,vrilliu__
1.49E+18,Thu Feb 03 23:12:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[cm] menurut kalian gimana, aku juga pengen ptm,  tapi daerahku jauh dan kampus nerapin sistem zonasi, apakah aku harus nekat iku ptm? terimakasih semuanya https://t.co/26fkJL1Dj0",saya termasuk antusias ptm ngeri sedap anak pulang sekolah ngeluh sakit kepala pikiran deh karna ada ada teman sekelas anak saya terpapar kemarin,in,0,0,Dewatta_Magicly
1.49E+18,Thu Feb 03 23:12:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ptm 50% sesinya pake ganjil genap biar bisa kalo praktek sekelompok sama doi xixixixixi https://t.co/dc0gOnbdle,alhamdulillah ptm,in,0,0,bittersixteen
1.49E+18,Thu Feb 03 23:12:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sekolah pjj/ptm ?,disekolah udah nugas nugas lagi lt biasanya kalau pjj paling nugas ampe sore selesai ptm seperti sekolaj nugas lagi,in,0,0,FarelrahmanOff2
1.49E+18,Thu Feb 03 23:12:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fadlizon Saya termasuk orang yg antusias dgn PTM, tp kondisi sekarang ngeri² sedap jg.  Tiap anak pulang sekolah trs ngeluh sakit kepala pikiran dah kemana².
Krna ada ada teman sekelas anak saya yg terpapar minggu kemaren.",maksa ptm,in,0,0,adapes_ngalam
1.49E+18,Thu Feb 03 23:12:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alhamdulillah masih ptm:) https://t.co/bqzbdDb7Yh,cuma w ptm allah,in,0,0,jeyuniec
1.49E+18,Thu Feb 03 05:46:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@minjuting Iya disekolah udah nugas, balik nugas lagi:&lt; biasanya kalau pjj paling nugas ampe sore ~ selesai , ini ptm kek balik sekolaj nugas lagi.",evaluasi ptm harus benar benar selektif terukur memang harus ada evaluasi pelaksanaan ptm,in,0,20,SanggarKutipan
1.49E+18,Wed Feb 02 02:47:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@yusufgunawan Masih maksa PTM @PemkotMalang ?,ya sudah si wkwkw heran pjj kalau seneng ptm perlu maksa suka ptm tertawa beda sekolah beda pengajar beda belajar tai,in,0,0,kyungerr
1.49E+18,Thu Feb 03 23:11:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CUMA GW MAU PTM YA ALLAH https://t.co/aoqSbMuSkC,allah smoga ptm pls gue lh cpek dgan pjj egk mwu egois kalau virus sdank merajalela,in,0,2,jeyuniec
1.49E+18,Thu Feb 03 23:11:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ariestarico2: Evaluasi PTM harus benar benar dilakukan secara selektif dan terukur.

Jika memang harus ada evaluasi pelaksanaan PTM, se…",plis udah seru ptm,in,0,0,bucinnyanct_
1.49E+18,Thu Feb 03 23:10:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lah yaudah si wkwkw kok pada heran sama yg mau pjj, lu kalo seneng ptm kaga usah maksa2 orang buat suka ptm juga lol. Beda skolah, beda pengajar, beda cara belajar, tai. https://t.co/UWMm3qGsew",jangan lupa ptm jangan dilonggarkan wkwkwkwbiar jutaan omicron wkwkwkkw,in,1,0,DOOO2030300
1.49E+18,Thu Feb 03 23:10:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ya Allah smoga senin ptm pls, gue sgt lh cpek dgan pjj ni. cuma egk mwu egois klo nie virus sdank merajalela",gue mu full ptm anj bukan ptm,in,0,0,jekijklmn
1.49E+18,Thu Feb 03 23:09:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@httpsnctjeno SAMA PLIS. Padahal udah seru ptm ya😔,tanggal feb udah disuruh ptm tuh bocah mending kalau udah divaksin vaksin aja belum ada th kebawah sekolah anehmaksa banget sih ckckck,in,0,0,friyaaaaay
1.49E+18,Thu Feb 03 23:09:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jokowi Jangan Lupa PTM 101 persen.. jangan dilonggarkan.. wkwkwkw
Biar JUTAAN ORANG OMICRON PER HARI..wkwkwkkw",ptm kalau ptm materi diterangin guru alias ngerti sebego pjj,in,0,0,kalkunberbicara
1.49E+18,Thu Feb 03 23:08:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gue mau full PTM anj bukan 50% PTM!!!,deh sebenernya suka ptm keadaan memadai aja,in,0,0,nanonIove
1.49E+18,Thu Feb 03 23:07:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ya kali tgl 14 feb udah disuruh PTM, tuh bocah2 mending kalo udah divaksin, lah ini vaksin aja belum ada yg buat 5th kebawah 🥲, sekolah aneh

Maksa banget sih ckckck",semogaa ptm trus amin amin,in,0,0,thaniaaizure
1.49E+18,Thu Feb 03 23:06:29 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess Ptm, karena kalau ptm materi diterangin langsung sama guru, alias jadi ngerti, ga sebego waktu pjj",setuju ptm ditunda sampai penularan memang disekolah kerabat anakny,in,0,37,angelicaooo
1.49E+18,Thu Feb 03 23:06:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess 50% deh. Sebenernya lebih suka PTM 100% cuma keadaan ga memadai, jadi 50% aja :(",semoga bukan ptm,in,2,0,jisooboyfiee
1.49E+18,Thu Feb 03 23:05:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SEMOGAA PTM TRUS🙏🏻 AMIN AMIN😔,terimakasih untuk ptm sebulannya welcome season,in,1,0,memoryinenglish
1.49E+18,Thu Feb 03 23:05:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DokterAri: Setuju PTM ditunda sampai 1 bulan ke depan,penularan memang bisa terjadi saat disekolah,ini terjadi pada kerabat kami,anakny…",morning moots ptm banget tugas,in,0,0,njmgfs04l
1.49E+18,Thu Feb 03 23:05:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",semoga sekarang bukan hari terakhir PTM 😔,aku udah kelas bener butuh ptm sedih banget aja ngerasain udah pjj lagi,in,0,0,sugartines
1.49E+18,Thu Feb 03 23:04:39 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Terimakasih untuk ptm sebulannya welcome Season 2 🙌🙌,dahh nyaman ptm daring lagii njirr,in,0,0,raaaaaiiiiiii
1.49E+18,Thu Feb 03 23:04:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",morning moots!!! akhir akhir ini ptm banyak banget tugas,udah paling bener ptm aja sih x skolah gua pjj lagi ptm,in,8,3,oktakji
1.49E+18,Thu Feb 03 23:04:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SEORYOUN9 @schfess nah iya ini, aku udh kelas 12 dan bener2 butuh ptm 100% sedih bgt baru aja sebulan ngerasain 100% udh pjj lagi:((",udah sarapan daring ptm jaga semangat okee bahagia friday,in,1,0,wordzeiy
1.49E+18,Thu Feb 03 23:04:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Padahal dahh nyaman ptm sekarang daring lagii njirr😭,aja kmrin bahagia krena ptm skrng udah pjj lagi,in,1,0,imjens00
1.49E+18,Thu Feb 03 23:02:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Udh paling bener PTM 50% aja ga sih,ini ke 2x nya sklh gua PJJ (lagi) setelah beberapa minggu PTM 100%",demii aku kesiangan bangun kirain pjj tetnyata ptm skrg,in,0,0,RENDEZV0USH
1.49E+18,Thu Feb 03 23:02:44 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@lovxeezrt udah sarapan? hari ini daring atau ptm? di jaga semangat nya okee!! happy friday 🤸‍♀️🤸‍♀️,kewenangan penghentian ptm kepala daerah lalu anies luhut hentikan ptm dungu,in,0,0,EsZed6
1.49E+18,Thu Feb 03 23:00:34 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Baru aja kmrin bahagia krena ptm ,skrg udah pjj lagi",semaleman menangis sampai mata kayak kodok gimane ceritanya ptm dngan mata smbab seperti kodok,in,0,0,maujadiadudu
1.49E+18,Thu Feb 03 23:00:03 +0000 2022,"<a href=""https://twitter.com/munconvo"" rel=""nofollow"">Hey, ayo minum air putih dulu😤</a>","DEMII TD AK KESIANGAN BANGUN, KIRAIN PJJ TETNYATA PTM SKRG 😭😭😭",ppp aku ptm mandi bangun terlambat banget,in,0,0,convomf
1.49E+18,Thu Feb 03 22:58:22 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@_supra_ @fadlizon @jokowi @aniesbaswedan Kewenangan penghentian PTM di kepala daerah. Trus anies minta luhut yg hentikan PTM. Yg dungu siapa? 🤣🤣🤣,ptm kalau masuk ribut kalau pjj smk praktik,in,0,0,Hannyblooms
1.49E+18,Thu Feb 03 22:57:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",semaleman nangis sampe mata kayak kodok. ni gimane ceritanya ptm dngan mata smbab spt kodok 😩🤒🙂,iy ih uda nyaman ptm,in,0,0,pjmxuwoniee
1.49E+18,Thu Feb 03 07:37:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",💙 ppp hari ini aku ptm terus ga mandi karena bangun telat banget,case covid lagi naiknya sekolah gue week ptm buru buru banget sih kalau gue,in,0,0,vanililac
1.49E+18,Thu Feb 03 22:55:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@schfess PTM 50% kalo masuk semua ribut kalo PJJ SMK ngga bisa praktik,plissss gue belajar pjj aja ada halanganny kalau lagi belajar tekanan batin rumah pokonya situasi dan kondisi rumah mendukung untuk pjj gue prefer ptm gampang ngerti seperti ada semangat gitu pulang skolah nyusun rencana smp rumah kerjain,in,0,0,imsalmvv
1.49E+18,Thu Feb 03 22:54:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@gloriovvs Iy ih, pdhl uda nyaman ptm😭😭",ptm seru,in,0,0,ctrlsweetylee
1.49E+18,Thu Feb 03 22:54:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",case covid lagi naik naiknya dan sekolah gw next week mau ptm?? buru buru bgt sih kalo kata gw,gue tu ngedukung ptm ko cm orang tua ngedukung ptm anak fondasi kuat bermasker bikin sebel siihh pesen jangan deket aman temen kakak pke masker namanya bertanggung jawab,in,0,0,asihpuspahati
1.49E+18,Thu Feb 03 22:54:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess plissss gue gak bisa belajar pjj, selalu aja ada halanganny klo lg mau belajar. tekanan batin pula di rumah, pokonya sikon di rumah ga mendukung utk pjj. gue prefer ke ptm, selain jd gampang ngerti jd ky ada semangat lebih gitu, pulang sklh nyusun rencana smp rumah kerjain apa gt",w sih setuju ptm pjj,in,0,0,IExist22
1.49E+18,Thu Feb 03 22:53:27 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@mvurxli pdhl ptm lebih seru:(,ptm udah deket daftar sman belajarnya harus bener bener paham,in,0,0,ssintavc
1.49E+18,Thu Feb 03 22:52:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gw tu ngedukung PTM ko.. cm ga semua ortu yg ngedukung PTM ngasih anaknya fondasi yg kuat bwt bermasker.. itu yg bikin sebel siihh.. akhirnya cm pesen ""jangan deket2 aman temen kakak yg ga pke masker. Itu namanya ga bertanggung jawab""",ptm siihh full mask minum makan sekolah pas gurunya ngejelasin aja maskernya diturunin ada anak pke masker sanksi yasalaaaam welcome omicron,in,0,0,asihpuspahati
